Unique Facility ID,Status,Name,Type,Plant Name,Current Operator,Original Operator,Co-Owner,Constructed Date,Activated Date,Field Name,Latitude,Longitude,Licensed Capacity of Raw Gas(Mcf/d),Licensed Capacity of Sales Gas(Mcf/d),Licensed Capacity of Oil(Bbl/d),Licensed Capacity of Ethane(C2)(Bbl/d),Licensed Capacity of Ethane Plus(C2+)(Bbl/d),Licensed Capacity of Propane(C3)(Bbl/d),Licensed Capacity of Butane(C4)(Bbl/d),Licensed Capacity of Pentane Plus(C5+)(Bbl/d),Licensed Capacity of NGL(Bbl/d),Licensed Capacity of LPG(Bbl/d),Licensed Capacity of Sulphur(ton/d),Design Capacity of Raw Gas(Mcf/d),Design Capacity of Sales Gas(Mcf/d),Design Capacity of Oil(Bbl/d),Design Capacity of Ethane(C2)(Bbl/d),Design Capacity of Ethane Plus(C2+)(Bbl/d),Design Capacity of Propane(C3)(Bbl/d),Design Capacity of Butane(C4)(Bbl/d),Design Capacity of Pentane Plus(C5+)(Bbl/d),Design Capacity of NGL(Bbl/d),Design Capacity of LPG(Bbl/d),Design Capacity of Sulphur(ton/d),Raw Gas(Mcf/d),Sales Gas(Mcf/d),Ethane(C2)(Bbl/d),Ethane Plus(C2+)(Bbl/d),Propane(C3)(Bbl/d),Butane(C4)(Bbl/d),Pentane Plus(C5+)(Bbl/d),Natural Gas Liquids(Bbl/d),Liquefied Petroleum Gas(Bbl/d),Sulphur(ton/d),Sub Type,Location,Date,Raw Gas(Mcf/d).1,Sales Gas(Mcf/d).1,Injection(Mcf/d),Shrinkage(Mcf/d),Fuel(Mcf/d),Flared(Mcf/d),Other(Mcf/d),Oil(SK)(Bbl/d),Methane Plus(C1+)(SK)(Bbl/d),Ethane(C2)(Bbl/d).1,Ethane Plus(C2+)(Bbl/d).1,Propane(C3)(Bbl/d).1,Propane Plus(C3+)(SK)(Bbl/d),Butane(C4)(Bbl/d).1,Butane Plus(C4+)(SK)(Bbl/d),Pentane(C5)(SK)(Bbl/d),Pentane Plus(C5+)(Bbl/d).1,Natural Gas Liquids(Bbl/d).1,Sulphur(ton/d).1,Receipts of Oil(SK)(Bbl/d),Receipts of Ethane(C2)(SK)(Bbl/d),Receipts of Ethane Plus(C2+)(SK)(Bbl/d),Receipts of Propane(C3)(SK)(Bbl/d),Receipts of Propane Plus(C3+)(SK)(Bbl/d),Receipts of Butane(C4)(SK)(Bbl/d),Receipts of Butane Plus(C4+)(SK)(Bbl/d),Receipts of Pentane(C5)(SK)(Bbl/d),Receipts of Pentane Plus(C5+)(SK)(Bbl/d),Oil Production(Bbl/d),Oil Received(Bbl/d),Oil Open Inventory(Bbl/d),Oil Close Inventory(Bbl/d),Oil Delivered(Bbl/d),Gas Production(Mcf/d),Gas Received(Mcf/d),Lease Fuel(Mcf/d),Gas Flared(Mcf/d),Gas Vented(Mcf/d),Gas Meter Diff(Mcf/d),Gas Delivered(Mcf/d),Water Production(Bbl/d),Water Received(Bbl/d),Water Open Inventory(Bbl/d),Water Close Inventory(Bbl/d),Water Meter Diff(Bbl/d),Water Delivered(Bbl/d)
ABGP0142505,Active,MUSREAU DEEP CUT,GP,Musreau Deep Cut,PEMBINA GAS SERVICES LTD.,,100.0% - PEMBINA GAS SERVICES LTD.,2011-01-01,,,54.38698 deg N,118.77154 deg W,296099.32,253234.38,,0.0,14473.6,0.0,0.0,3837.39,,5836.64,,7239.51,,,15102.89,,,,,,,,165014.71,150817.62,0.0,0.0,0.0,0.0,0.0,10810.75,,0.0,Gas Plant Sweet,04-25-062-06W6M,2021-06-01,165014.71,150817.62,0.0,16845.33,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10810.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0075995,Active,PROBE LEDUC GAS PROCESSING FACILITY,GP,NEP Refrig Plant,NEP CANADA ULC,,100.0% - NEP CANADA ULC,1998-01-01,,,53.33226 deg N,113.71720 deg W,24013.97,23060.47,,0.0,0.0,0.0,0.0,0.0,,943.93,,24720.26,24720.26,3146.43,0.0,,0.0,0.0,0.0,371.28,,0.0,19900.4,19026.01,0.0,0.0,0.0,0.0,0.0,1102.57,,0.0,Gas Plant Sweet,10-22-050-26W4M,2021-06-01,19900.4,19026.01,0.0,1513.82,72.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0089756,Active,APACHE NGL LONEPINE WEST 2-29-31-28W,GP,NGL Lonepine West,EMBER RESOURCES INC.,,100.0% - EMBER RESOURCES INC.,2006-01-01,,,51.68027 deg N,113.93499 deg W,27545.44,25603.13,,0.0,0.0,0.0,0.0,0.0,,88.1,,29982.15,28251.73,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2061.32,1804.58,0.0,0.0,0.0,0.0,0.0,11.64,,0.0,Gas Plant Sweet,02-29-031-28W4M,2021-06-01,2061.32,1804.58,0.0,14.6,130.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001837,Suspended,ALTAGAS NAMAKA BLACKFOOT #2 13-29,GP,Namaka Blackfoot 2 South,ALTAGAS LTD.,,100.0% - ALTAGAS LTD.,,,,50.90522 deg N,113.30271 deg W,22001.03,20482.5,,,50.34,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,276.37,526.87,0.0,0.0,0.0,0.0,0.0,14.82,,0.0,Gas Plant Sweet,13-29-022-24W4M,2008-12-01,276.37,526.87,0.0,18.57,48.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001798,Active,NARRAWAY 10-08-062-10W6,GP,Narraway,CANADIAN NATURAL RESOURCES LIMITED,,81.0% - CANADIAN NATURAL RESOURCES LIMITED,2001-01-01,,,54.35029 deg N,119.45935 deg W,150087.32,143377.53,,0.0,0.0,0.0,0.0,62.93,,0.0,,0.0,127132.78,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,56081.8,53184.94,0.0,0.0,0.0,0.0,1.87,0.0,,0.0,Gas Plant Sweet,10-08-062-10W6M,2021-06-01,56081.8,53184.94,0.0,2.12,1418.83,37.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
BCGP0008619,Active,CNRL NARRAWAY A-065-A/093-I-09 003,GP,Narraway ( West Pipeline ),CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,2008-09-01,,,54.55413 deg N,120.05765 deg W,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,9668.33,9123.9,0.0,0.0,0.0,0.0,0.02,0.0,,0.0,,A-065-A 093-I-09,2021-04-01,9668.33,9123.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001978,Suspended,NCL ZAMA,GP,Ncl Zama,NOVAGAS CANADA LTD.,,100.0% - PARAMOUNT RESOURCES LTD.,,,,59.06493 deg N,118.87887 deg W,14973.42,10982.86,,0.0,0.0,0.0,118.94,19.51,,137.81,,,,,,,,,,,,,48228.41,44368.4,0.0,0.0,0.0,0.0,273.15,156.11,,0.0,Gas Plant Sulphur Recovery,13-12-116-06W6M,1998-06-01,48228.41,44368.4,2234.12,476.39,1509.0,122.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.15,156.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001868,Active,KAISER NEGUS,GP,Negus,DISTINCTION ENERGY CORP.,,100.0% - DISTINCTION ENERGY CORP.,1995-01-01,,,54.16137 deg N,117.66668 deg W,15008.73,14655.58,,,,,,,,198.23,,14991.07,14655.58,0.0,0.0,,0.0,0.0,0.0,132.15,,0.0,1212.94,1111.71,0.0,0.0,0.0,0.0,3.9,8.47,,0.0,Gas Plant Sweet,11-03-060-25W5M,2021-06-01,1212.94,1111.71,0.0,15.19,123.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,8.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001202,Suspended,KELT BOUNDARY LAKE SOUTH,GP,Neptune,KELT EXPLORATION LTD.,,100.0% - KELT EXPLORATION LTD.,,,,56.46277 deg N,119.90889 deg W,3443.18,3228.11,,0.0,0.0,0.0,0.0,0.63,,0.0,,6921.67,,314.64,,,,,,125.86,,,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,15-13-086-13W6M,2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001228,Active,HUSKY GARRINGTON 16-21,GP,Netook,RESPONSE ENERGY CORPORATION,,100.0% - RESPONSE ENERGY CORPORATION,,,,51.85138 deg N,114.07574 deg W,2118.88,1977.62,,0.0,0.0,0.0,0.0,0.0,,18.88,,2998.21,2498.51,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,299.23,238.61,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,16-21-033-01W5M,2021-06-01,299.23,238.61,0.0,0.0,59.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001220,Active,APACHE NEVIS,GP,Nevis,EMBER RESOURCES INC.,,100.0% - EMBER RESOURCES INC.,,,,52.51573 deg N,113.16851 deg W,31218.16,,,,,,,,,,,31182.85,27015.72,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,19057.91,18353.15,0.0,0.0,0.0,0.0,0.06,0.0,,0.0,Gas Plant Sweet,12-07-041-22W4M,2021-06-01,19057.91,18353.15,0.0,0.12,1359.38,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001294,Suspended,* NEW JORDAN RED WILLOW,GP,New Jordan Red Willow,PRIMEWEST ENERGY INC.,,100.0% - PRIMEWEST ENERGY INC.,,,,52.45397 deg N,112.27507 deg W,,,,,,,,,,,,,,,,,,,,,,,89.31,99.11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,06-20-040-16W4M,1992-01-01,89.31,99.11,0.0,13.44,14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0086771,Suspended,NEWBY 10-2-85-6W4,GP,Newby,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,56.33909 deg N,110.83225 deg W,706.29,,,,,,,,,,,7062.93,7062.93,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,557.74,388.92,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,07-02-085-06W4M,2011-03-01,557.74,388.92,0.0,10.82,127.13,10.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001472,Active,NIPISI 2-11-80-8W5,GP,Nipisi,CANADIAN NATURAL RESOURCES LIMITED,,90.0% - CANADIAN NATURAL RESOURCES LIMITED; 0.0% - SUPERMAN RESOURCES INC.,,,,55.91441 deg N,115.13273 deg W,24670.82,21845.65,,,,,,,,41.53,,5797.25,5345.58,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1119.83,882.75,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,02-11-080-08W5M,2021-06-01,1119.83,882.75,0.0,0.0,216.6,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001267,Active,CRESTAR NITON,GP,Niton,CENOVUS ENERGY INC.,,61.4% - CENOVUS ENERGY INC.; 8.2% - ARC RESOURCES LTD.; 0.6% - HARVARD INTERNATIONAL RESOURCES LTD.; 7.9% - LARIO OIL & GAS COMPANY; 12.7% - PENN WEST PETROLEUM; 0.4% - VISION 2000 EXPLORATION LTD.; 1.1% - BONAVISTA OIL & GAS,1977-01-01,,,53.67021 deg N,115.76160 deg W,45909.06,,,,,,,,,,,61800.66,61800.66,2045.18,0.0,,0.0,0.0,0.0,1573.22,,0.0,7492.01,6666.47,0.0,0.0,0.0,0.0,0.0,219.87,,0.0,Gas Plant Sweet,14-18-054-12W5M,2021-06-01,7492.01,6666.47,0.0,299.0,347.5,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001576,Active,APL NITON,GP,Niton Junction,JOURNEY ENERGY INC.,,100.0% - JOURNEY ENERGY INC.,1987-01-01,,,53.72838 deg N,115.60247 deg W,44143.33,,,,,,,,,,,24999.96,24720.26,0.0,0.0,,0.0,0.0,0.0,125.86,,0.0,1689.81,1397.87,0.0,0.0,0.0,0.0,2.85,64.33,,0.0,Gas Plant Sweet,14-05-055-11W5M,2021-06-01,1689.81,1397.87,0.0,90.05,137.37,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,64.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001328,Suspended,CRESTAR NITON WEST,GP,Niton West,CENOVUS ENERGY INC.,,100.0% - CENOVUS ENERGY INC.,,,,53.75388 deg N,115.86891 deg W,9994.05,9393.7,,0.0,0.0,0.0,0.0,50.34,,302.06,0.0,,,,,,,,,,,,2387.73,2068.53,0.0,0.0,0.0,0.0,21.72,69.2,,0.0,Gas Plant Sweet,10-16-055-13W5M,2006-01-01,2387.73,2068.53,0.0,171.56,142.28,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.72,69.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001121,Active,KEYERA NORDEGG RIVER 6-10-044-12W5,GP,Nordegg River,KEYERA ENERGY LTD.,,89.3% - KEYERA ENERGY LTD.,1969-01-01,,,52.77611 deg N,115.66063 deg W,83526.24,74867.08,,,,,,1038.32,,534.89,,83519.18,74867.08,0.0,0.0,,0.0,0.0,1038.32,629.29,,54.9,60751.7,57978.08,0.0,0.0,0.0,0.0,613.39,387.51,,0.0,Gas Plant Sulphur Recovery,06-10-044-12W5M,2021-06-01,60751.7,57978.08,0.0,1255.08,1179.27,515.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.39,387.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001025,Reclamation Certified,DEVON NORMANDVILLE,GP,Normandville,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,55.83788 deg N,117.39082 deg W,12501.39,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,117.68,110.52,67.56,0.0,,3.78,Gas Plant Sweet,13-09-079-22W5M,2000-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.68,0.0,110.52,0.0,0.0,67.56,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001990,Active,NORMANDVILLE N 3-36-79-23W5,GP,Normandville North,CANADIAN NATURAL RESOURCES LIMITED,,90.0% - CANADIAN NATURAL RESOURCES LIMITED; 10.0% - OBSIDIAN ENERGY LTD.,,,,55.88520 deg N,117.46268 deg W,19998.69,16054.05,,0.0,0.0,0.0,0.0,20.77,,212.7,0.0,5120.63,4308.39,0.0,0.0,,0.0,0.0,0.0,125.86,,0.0,2179.27,1918.76,0.0,0.0,0.0,0.0,0.0,22.17,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,03-36-079-23W5M,2021-06-01,2179.27,1918.76,11.54,27.9,169.86,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001370,Active,KEYERA BRAZ NORTH PLT 16-35-48-12W5,GP,North Brazeau,KEYERA ENERGY LTD.,,100.0% - KEYERA ENERGY LTD.,,,,53.19052 deg N,115.63812 deg W,49440.53,45979.69,,0.0,0.0,0.0,0.0,622.99,,0.0,,63566.39,35314.66,6292.87,0.0,,0.0,0.0,0.0,1258.57,,0.0,16895.36,16386.0,0.0,0.0,0.0,0.0,95.3,545.63,,0.0,Gas Plant Sweet,16-35-048-12W5M,2021-06-01,16895.36,16386.0,0.0,846.61,584.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,545.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001402,Active,KEYERA PEMBINA GAS PLANT 11-22,GP,North Pembina,KEYERA ENERGY LTD.,,100.0% - KEYERA ENERGY LTD.,1981-01-01,,,53.24511 deg N,115.67457 deg W,43083.89,40823.75,,,,,,,,1045.25,,42377.59,0.0,6292.87,0.0,,0.0,0.0,0.0,1887.86,,0.0,20970.2,18400.82,0.0,0.0,0.0,0.0,607.39,847.4,,0.0,Gas Plant Sulphur Recovery,11-22-049-12W5M,2021-06-01,20970.2,18400.82,368.1,1884.04,997.29,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.39,847.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001689,Abandoned,KEYSPAN NORTHSTAR,GP,Northstar,BONAVISTA ENERGY CORPORATION,,100.0% - SYDCO ENERGY INC.,,,,56.81552 deg N,117.58774 deg W,6497.9,,,,,,,,,,,,,,,,,,,,,,131.84,125.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,04-22-090-23W5M,2009-11-01,131.84,125.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0091427,Active,PEYTO NOSEHILL 11-21-55-20 W5 GAS PL,GP,Nosehill,PEYTO EXPLORATION & DEVELOPMENT CORP.,,100.0% - PEYTO EXPLORATION & DEVELOPMENT CORP.,2006-01-01,,,53.76827 deg N,116.91545 deg W,119999.22,119338.84,,0.0,0.0,0.0,0.0,0.0,,5093.45,,119963.91,94374.9,0.0,0.0,,0.0,0.0,4536.53,5093.45,,0.0,75110.05,73303.7,0.0,0.0,0.0,0.0,363.14,655.0,,0.0,Gas Plant Sweet,11-21-055-20W5M,2021-06-01,75110.05,73303.7,0.0,1278.63,2245.54,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.14,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001405,Suspended,* TALISMAN SUNDANCE,GP,Old Man,REPSOL OIL & GAS CANADA INC.,,100.0% - REPSOL OIL & GAS CANADA INC.,,,,53.64835 deg N,117.03236 deg W,5964.65,,,,,,,,,,,,,,,,,,,,,,1617.98,1686.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,07-09-054-21W5M,1994-10-01,1617.98,1686.45,0.0,2.73,10.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001766,Active,PEYTO OLDMAN 11-17,GP,Oldman,PEYTO EXPLORATION & DEVELOPMENT CORP.,,100.0% - PEYTO EXPLORATION & DEVELOPMENT CORP.,1999-01-01,,,53.75393 deg N,117.08878 deg W,129993.27,120317.06,,0.0,0.0,0.0,0.0,1988.55,,3328.93,,105943.99,91818.12,0.0,0.0,,0.0,0.0,2517.15,2517.15,,0.0,84785.44,80596.18,0.0,0.0,0.0,0.0,548.21,1740.88,,0.0,Gas Plant Sweet,11-17-055-21W5M,2021-06-01,84785.44,80596.18,0.0,3048.83,3270.02,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.21,1740.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0129179,Active,PEYTO OLDMAN NORTH 3/14-17-55-21W5GP,GP,Oldman North,PEYTO EXPLORATION & DEVELOPMENT CORP.,,,,,,53.75754 deg N,117.08879 deg W,95985.25,91535.61,,0.0,0.0,0.0,0.0,334.78,,489.59,,,,,,,,,,,,,66103.04,63342.62,0.0,0.0,0.0,0.0,348.88,857.32,,0.0,Gas Plant Sweet,14-17-055-21W5M,2021-06-01,66103.04,63342.62,0.0,1543.6,2149.72,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.88,857.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001401,Active,OPAL REDWATER 1-25-57-23 GP,GP,Opal,BAYTEX ENERGY LTD.,,100.0% - BAYTEX ENERGY LTD.,1981-01-01,,,53.95095 deg N,113.27638 deg W,1483.22,706.29,,0.0,0.0,0.0,0.0,0.63,,0.0,,6215.38,6215.38,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,201.86,146.16,0.0,0.0,0.0,0.0,0.81,0.0,,0.0,Gas Plant Sweet,01-25-057-23W4M,2019-07-01,201.86,146.16,0.0,0.91,40.33,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001450,Suspended,ORION BAPTISTE,GP,Orion Baptiste,ARC RESOURCES LTD.,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,54.79666 deg N,113.35813 deg W,3884.61,,,,,,,,,,,,,,,,,,,,,,1436.37,1118.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Injection,05-18-067-22W4M,1997-09-01,1436.37,1118.53,0.0,0.0,0.0,117.01,200.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001584,Active,BELAIR PENHOLD,GP,Outlook/Penhold,DEL CANADA GP LTD.,,100.0% - DEL CANADA GP LTD.,1988-01-01,,,52.06139 deg N,113.88220 deg W,9949.55,9949.55,,0.0,0.0,0.0,0.0,0.0,,340.44,,4944.05,4944.05,0.0,0.0,,0.0,0.0,0.0,377.57,,0.0,1416.71,1262.15,0.0,0.0,0.0,0.0,0.0,20.54,,0.0,Gas Plant Sweet,05-01-036-28W4M,2021-06-01,1416.71,1262.15,0.0,25.54,103.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001799,Abandoned,HUSKY OVERCHEM MITSUE 11-32,GP,Overlea,HUSKY OIL OPERATIONS LIMITED,,100.0% - HUSKY OIL OPERATIONS LIMITED,1998-01-01,,,55.28129 deg N,114.42819 deg W,9958.73,,,,,,,,,,,1412.59,918.18,0.0,0.0,,0.0,0.0,207.66,9.44,,0.0,457.32,407.77,0.0,0.0,0.0,0.0,3.86,0.0,,0.0,Gas Plant Sweet,11-32-072-03W5M,2018-11-01,457.32,407.77,0.0,4.47,51.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001834,Suspended,SPIRE OYEN 08-04,GP,Oyen,CANLIN RESOURCES PARTNERSHIP,,,,,,51.45076 deg N,110.64085 deg W,1765.73,,,,,,,,,,,,,,,,,,,,,,1580.21,1375.74,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,08-04-029-05W4M,2007-06-01,1580.21,1375.74,0.0,0.0,141.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001089,Active,PADDLE RIVER 13-06-057-8W5 GAS PLANT,GP,Paddle River,TIDEWATER MIDSTREAM AND INFRASTRUCTURE LTD.,,100.0% - TIDEWATER MIDSTREAM AND INFRASTRUCTURE LTD.,1966-01-01,,,53.90244 deg N,115.18864 deg W,86167.78,,,,,,,,,,,86167.78,74160.79,0.0,0.0,,0.0,0.0,0.0,1730.54,,0.0,41.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sulphur Recovery,13-06-057-08W5M,2021-05-01,41.35,0.0,0.0,0.0,40.44,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
