Unique Facility ID,Status,Name,Type,Plant Name,Current Operator,Original Operator,Co-Owner,Constructed Date,Activated Date,Field Name,Latitude,Longitude,Licensed Capacity of Raw Gas(Mcf/d),Licensed Capacity of Sales Gas(Mcf/d),Licensed Capacity of Oil(Bbl/d),Licensed Capacity of Ethane(C2)(Bbl/d),Licensed Capacity of Ethane Plus(C2+)(Bbl/d),Licensed Capacity of Propane(C3)(Bbl/d),Licensed Capacity of Butane(C4)(Bbl/d),Licensed Capacity of Pentane Plus(C5+)(Bbl/d),Licensed Capacity of NGL(Bbl/d),Licensed Capacity of LPG(Bbl/d),Licensed Capacity of Sulphur(ton/d),Design Capacity of Raw Gas(Mcf/d),Design Capacity of Sales Gas(Mcf/d),Design Capacity of Oil(Bbl/d),Design Capacity of Ethane(C2)(Bbl/d),Design Capacity of Ethane Plus(C2+)(Bbl/d),Design Capacity of Propane(C3)(Bbl/d),Design Capacity of Butane(C4)(Bbl/d),Design Capacity of Pentane Plus(C5+)(Bbl/d),Design Capacity of NGL(Bbl/d),Design Capacity of LPG(Bbl/d),Design Capacity of Sulphur(ton/d),Raw Gas(Mcf/d),Sales Gas(Mcf/d),Ethane(C2)(Bbl/d),Ethane Plus(C2+)(Bbl/d),Propane(C3)(Bbl/d),Butane(C4)(Bbl/d),Pentane Plus(C5+)(Bbl/d),Natural Gas Liquids(Bbl/d),Liquefied Petroleum Gas(Bbl/d),Sulphur(ton/d),Sub Type,Location,Date,Raw Gas(Mcf/d).1,Sales Gas(Mcf/d).1,Injection(Mcf/d),Shrinkage(Mcf/d),Fuel(Mcf/d),Flared(Mcf/d),Other(Mcf/d),Oil(SK)(Bbl/d),Methane Plus(C1+)(SK)(Bbl/d),Ethane(C2)(Bbl/d).1,Ethane Plus(C2+)(Bbl/d).1,Propane(C3)(Bbl/d).1,Propane Plus(C3+)(SK)(Bbl/d),Butane(C4)(Bbl/d).1,Butane Plus(C4+)(SK)(Bbl/d),Pentane(C5)(SK)(Bbl/d),Pentane Plus(C5+)(Bbl/d).1,Natural Gas Liquids(Bbl/d).1,Sulphur(ton/d).1,Receipts of Oil(SK)(Bbl/d),Receipts of Ethane(C2)(SK)(Bbl/d),Receipts of Ethane Plus(C2+)(SK)(Bbl/d),Receipts of Propane(C3)(SK)(Bbl/d),Receipts of Propane Plus(C3+)(SK)(Bbl/d),Receipts of Butane(C4)(SK)(Bbl/d),Receipts of Butane Plus(C4+)(SK)(Bbl/d),Receipts of Pentane(C5)(SK)(Bbl/d),Receipts of Pentane Plus(C5+)(SK)(Bbl/d),Oil Production(Bbl/d),Oil Received(Bbl/d),Oil Open Inventory(Bbl/d),Oil Close Inventory(Bbl/d),Oil Delivered(Bbl/d),Gas Production(Mcf/d),Gas Received(Mcf/d),Lease Fuel(Mcf/d),Gas Flared(Mcf/d),Gas Vented(Mcf/d),Gas Meter Diff(Mcf/d),Gas Delivered(Mcf/d),Water Production(Bbl/d),Water Received(Bbl/d),Water Open Inventory(Bbl/d),Water Close Inventory(Bbl/d),Water Meter Diff(Bbl/d),Water Delivered(Bbl/d)
ABGP0135948,Active,LRE EDSON 00/06-16-054-18W5 GP,GP,Alliance,LONG RUN EXPLORATION LTD.,,100.0% - LONG RUN EXPLORATION LTD.,,,,53.66297,116.59653,30017.46,29664.32,,0.0,0.0,0.0,0.0,0.0,,629.29,,,,,,,,,,,,,13054.01,11993.32,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,06-16-054-18W5M,2018-10-01,13054.01,11993.32,0.0,0.0,20.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001060,Active,SOLEX HARMATTAN-ELKTON,GP,Alta Gas Harmattan,ALTAGAS LTD.,,100.0% - ALTAGAS LTD.,1/1/1960,,,51.68774,114.47718,490789.05,396371.77,,24681.89,0.0,15580.52,8663.39,11018.82,,12005.54,53.57,490789.05,401185.16,0.0,21620.41,,15580.52,8663.39,11018.82,0.0,,55.1,318285.28,267996.15,0.0,0.0,0.0,0.0,0.0,24939.08,,7.86,Gas Plant Sulphur Recovery,09-27-031-04W5M,2021-06-01,318285.28,267996.15,0.0,40580.55,9196.41,642.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24939.08,7.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001099,Suspended,* ALTANA CAROLINE,GP,Altana Caroline,ALTANA EXPLORATION COMPANY,,100.0% - ALTANA EXPLORATION COMPANY,,,,51.96412,114.73085,,,,,,,,,,,,,,,,,,,,,,,9665.74,8460.22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,12-36-034-06W5M,1993-04-01,9665.74,8460.22,0.0,751.14,347.14,0.0,107.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
BCGP0007834,Active,PACIFIC CANBRIAM ALTARES B-024-H/094-B-08 001,GP,Altares,PACIFIC CANBRIAM ENERGY LIMITED,,,4/1/2011,,,56.35410,122.04526,50005.56,47533.54,,,,672.71,590.9,465.67,,,,49970.25,49970.25,0.0,0.0,,0.0,0.0,2013.72,1258.57,,0.0,48168.02,45489.88,6.17,0.0,353.43,386.28,610.14,0.0,,0.0,,B-024-H 094-B-08,2021-04-01,48168.02,45489.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0,353.43,0.0,386.28,0.0,0.0,610.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001250,Suspended,* AMERADA GARRINGTON,GP,Amerada Garrington,177293 CANADA LTD.,,100.0% - 177293 CANADA LTD.,,,,51.92790,114.38855,,,,,,,,,,,,,,,,,,,,,,,941.76,843.68,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,02-20-034-03W5M,1993-05-01,941.76,843.68,0.0,90.22,29.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001297,Abandoned,PENN WEST AMISK,GP,Amisk,CLEO ENERGY CORP.,,100.0% - CLEO ENERGY CORP.,,,,52.53765,111.06370,9958.73,,,,,,,,,,,,,,,,,,,,,,747.53,599.78,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,01-22-041-08W4M,1995-10-01,747.53,599.78,0.0,3.19,88.63,0.0,55.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001077,Suspended,* AMOCO GILBY SOUTH,GP,Amoco Gilby South,BP CANADA ENERGY GROUP ULC,,100.0% - BP CANADA ENERGY GROUP ULC,,,,52.47053,114.31681,,,,,,,,,,,,,,,,,,,,,,,2367.45,2200.45,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,08-26-040-03W5M,1991-10-01,2367.45,2200.45,0.0,29.62,95.12,48.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001398,Suspended,ANADARKO BEAVERHILL LAKE,GP,Anadarko Beaverhill Lake,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,53.48511,112.62836,,,,,,,,,,,,,,,,,,,,,,,414.32,393.13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,04-17-052-18W4M,1993-12-01,414.32,393.13,0.0,0.0,39.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0117818,Active,ANDERSON GP 00/01-09-051-24W5M,GP,Anderson,TOURMALINE OIL CORP.,,100.0% - TOURMALINE OIL CORP.,,,,53.38309,117.46844,59999.61,24780.3,,0.0,0.0,0.0,0.0,0.0,,185.64,,,,,,,,,,,,,14436.63,13212.27,0.0,0.0,0.0,0.0,109.2,185.35,,0.0,Gas Plant Sweet,01-09-051-24W5M,2021-06-01,14436.63,13212.27,0.0,368.69,575.98,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.2,185.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001865,Abandoned,ANDERSON WOKING,GP,Anderson Woking,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - DEVON CANADA CORPORATION,,,,55.48864,118.54674,4767.48,,,,,,,,,,,,,,,,,,,,,,766.78,692.85,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,16-09-075-04W6M,1996-01-01,766.78,692.85,0.0,0.0,45.11,0.0,28.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001759,Active,ANSELL 7-27-51-19W5,GP,Ansell,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,1/1/1988,,,53.43031,116.71311,24720.26,23639.64,,0.0,0.0,0.0,0.0,440.5,,723.68,,19423.06,18363.62,0.0,0.0,,0.0,0.0,0.0,818.07,,0.0,11681.97,10933.3,0.0,0.0,0.0,0.0,87.64,201.9,,0.0,Gas Plant Sweet,07-27-051-19W5M,2021-06-01,11681.97,10933.3,0.0,372.57,43.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.64,201.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0138891,Active,ANSELL 12-31 GAS PLANT,GP,Ansell 12-31,BONAVISTA ENERGY CORPORATION,,100.0% - BONAVISTA ENERGY CORPORATION,1/1/2014,,,53.36140,116.48494,100293.64,99763.92,,0.0,0.0,0.0,0.0,471.97,,704.8,,64978.98,98881.05,,,,,,,188.79,,,52824.14,51131.39,0.0,0.0,0.0,0.0,176.35,357.81,,0.0,Gas Plant Sweet,12-31-050-17W5M,2021-06-01,52824.14,51131.39,0.0,666.62,1078.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.35,357.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0120365,Active,STURGEON LAKE GAS PLANT,GP,Ante Creek,ARC RESOURCES LTD.,,100.0% - ARC RESOURCES LTD.,,,,54.91060,117.69720,58209.16,55761.85,,0.0,0.0,0.0,0.0,0.0,,862.75,,19952.78,18363.62,,,,,,5.66,524.2,,,13511.39,13196.97,0.0,0.0,0.0,0.0,0.0,173.83,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,02-26-068-25W5M,2021-06-01,13511.39,13196.97,0.0,235.55,330.19,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0120344,Active,10-7 GAS PROCESSING PLANT,GP,Ante Creek North,ARC RESOURCES LTD.,,100.0% - ARC RESOURCES LTD.,1/1/2012,,,54.78675,117.64635,40142.18,28714.35,,,,,,1122.65,,1281.86,,29982.15,22954.53,4090.37,,,,,,1132.72,,,36624.48,32823.1,0.0,0.0,0.0,0.0,0.0,851.66,,0.0,Gas Plant Sweet,10-07-067-24W5M,2021-06-01,36624.48,32823.1,0.0,1164.09,1412.94,135.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0080972,Active,ANTE CREEK GAS PLANT 10-36-065-25W5M,GP,Ante Creek South,ARC RESOURCES LTD.,,100.0% - ARC RESOURCES LTD.,1/1/2004,,,54.67052,117.64081,25073.41,22636.7,,0.0,0.0,0.0,0.0,0.0,,925.05,,10461.26,9534.96,12585.74,0.0,,0.0,0.0,0.0,314.64,,0.0,21521.81,19265.33,0.0,0.0,0.0,0.0,0.0,687.68,,0.0,Gas Plant Sweet,10-36-065-25W5M,2021-06-01,21521.81,19265.33,0.0,936.31,530.43,42.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001670,Abandoned,ALTAGAS ANTELOPE,GP,Antelope,CAMPUS ENERGY PARTNERS OPERATIONS INC.,,100.0% - ALTAGAS LTD.,,,,51.57441,110.00797,8475.52,,,,,,,,,,,,,,,,,,,,,,2379.15,2227.06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,16-13-030-01W4M,2003-04-01,2379.15,2227.06,0.0,11.89,125.13,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001172,Active,STAR MIKWAN,GP,Arc Mikwan,SUN CENTURY PETROLEUM CORPORATION,,18.6% - CANSEARCH RESOURCES LTD.; 5.4% - SIGNALTA RESOURCES LIMITED; 3.6% - CONOCOPHILLIPS CANADA RESOURCES CORP.; 1.5% - ADVANTAGE ENERGY LTD.; 9.1% - PENGROWTH ENERGY CORPORATION; 54.0% - SUN CENTURY PETROLEUM CORPORATION,1/1/1971,,,52.16661,113.25196,7239.51,6709.79,,0.0,0.0,0.0,0.0,0.0,,188.79,,14000.14,14000.14,0.0,0.0,,0.0,0.0,0.0,100.69,,0.0,2918.99,2636.47,0.0,0.0,0.0,0.0,1.32,68.36,,0.0,Gas Plant Sweet,10-08-037-23W4M,2021-06-01,2918.99,2636.47,0.0,92.52,251.32,8.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,68.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
BCGP0018270,Active,ARCRES DAWSON CREEK 13-07-080-14 002,GP,Arcres,ARC RESOURCES LTD.,,,6/14/2017,,,55.92523,120.18940,210016.3,184342.54,,,,,,,,,,,,,,,,,,,,,213122.93,191593.82,455.21,0.0,2146.98,2128.25,5821.6,0.0,,0.0,,13-07-080-14W6M,2021-04-01,213122.93,191593.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.21,0.0,2146.98,0.0,2128.25,0.0,0.0,5821.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001425,Active,PENGROWTH MKWAN 102/09-21-038-23W4,GP,Ardley,ALPHABOW ENERGY LTD.,,100.0% - ALPHABOW ENERGY LTD.,,,,52.28312,113.22236,635.66,600.35,,0.0,0.0,0.0,0.0,0.0,,39.65,,1130.07,1130.07,251.71,0.0,,0.0,0.0,0.0,12.59,,0.0,224.84,175.04,0.0,0.0,0.0,0.0,0.0,4.85,,0.0,Gas Plant Sweet,09-21-038-23W4M,2021-06-01,224.84,175.04,0.0,6.47,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001480,Active,EYREMORE 1-18-17-18W4,GP,Armada,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,50.42844,112.45886,30017.46,29809.11,,0.0,0.0,0.0,0.0,0.0,,81.18,0.0,31076.9,31076.9,,,,,,,201.37,,,1462.62,1346.08,0.0,0.0,0.0,0.0,0.0,5.54,,0.0,Gas Plant Sweet,01-18-017-18W4M,2021-06-01,1462.62,1346.08,0.0,7.06,50.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001849,Active,ROCHESTER 11-9-62-24W4,GP,Armstrong Lake,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,1/1/1996,,,54.35026,113.54101,3224.23,14125.86,,,,,,3.15,,,,1589.16,1589.16,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,575.98,534.55,0.0,0.0,0.0,0.0,0.76,0.0,,0.0,Gas Plant Sweet,11-09-062-24W4M,2021-06-01,575.98,534.55,0.0,0.82,39.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001373,Abandoned,ASCOT WATELET,GP,Ascot Watelet,OBSIDIAN ENERGY LTD.,,,,,,53.05241,113.69257,1100.05,,,,,,,,,,,,,,,,,,,,,,23.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,07-14-047-26W4M,2002-11-01,23.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001846,Suspended,CONOCO ATLEE-BUFFALO 09-13,GP,Atlee Buffalo,WEST LAKE ENERGY CORP.,,100.0% - WEST LAKE ENERGY CORP.,1/1/2000,,,50.78517,110.83855,9499.64,9499.64,,,,,,1.26,,,,4590.91,4590.91,0.0,0.0,,0.0,0.0,0.0,12.59,,0.0,2513.77,2264.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,09-13-021-07W4M,2011-02-01,2513.77,2264.3,0.0,0.0,96.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001620,Active,PANCDN BADGER,GP,Badger,RAZOR ENERGY CORP.,,100.0% - RAZOR ENERGY CORP.,,,,50.36639,112.33842,2274.26,1447.9,,,,,,0.0,,100.69,,918.18,776.92,1258.57,0.0,,0.0,0.0,0.0,283.18,,0.0,425.66,391.52,0.0,0.0,0.0,0.0,0.0,5.68,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,13-19-016-17W4M,2021-06-01,425.66,391.52,0.0,12.6,10.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001734,Suspended,EYREMORE 16-7-17-18W4,GP,Badger Eyemoor,SANLING ENERGY LTD.,,100.0% - SANLING ENERGY LTD.,,,,50.42464,112.45886,6356.64,,,,,,,,,,,9181.81,8581.46,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,947.34,875.23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sulphur Recovery,16-07-017-18W4M,2021-03-01,947.34,875.23,0.0,0.0,54.0,10.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0115356,Active,BANSHEE 15-12 GAS PLANT,GP,Banshee,TOURMALINE OIL CORP.,,100.0% - TOURMALINE OIL CORP.,1/1/2011,,,53.30685,116.93577,135007.95,135007.95,,0.0,0.0,0.0,0.0,2962.68,,56.01,,120069.85,116538.39,,,,,,,,,,130103.34,126254.39,0.0,0.0,0.0,0.0,1044.34,301.64,,0.0,Gas Plant Sweet,15-12-050-21W5M,2021-06-01,130103.34,126254.39,0.0,1628.83,2865.43,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.34,301.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001114,Active,CAMPUS BANTRY,GP,Bantry,CAMPUS ENERGY PARTNERS OPERATIONS INC.,,100.0% - CAMPUS ENERGY PARTNERS OPERATIONS INC.,,,,50.47198,111.60535,25002.78,22732.05,,0.0,0.0,178.72,229.69,125.23,,0.0,,25002.78,22732.05,0.0,0.0,,178.72,229.69,125.23,0.0,,0.0,9298.7,8002.42,0.0,0.0,11.75,36.73,106.43,0.0,,0.0,Gas Plant Acid Gas Injection,04-33-017-12W4M,2021-06-01,9298.7,8002.42,714.53,190.35,581.99,34.49,0.0,0.0,0.0,0.0,0.0,11.75,0.0,36.73,0.0,0.0,106.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001739,Active,PCR BANTRY NORTH 1-8,GP,Bantry North,TORXEN ENERGY LTD.,,100.0% - TORXEN ENERGY LTD.,,,,50.67574,111.76175,32666.06,32443.58,,0.0,0.0,0.0,0.0,94.39,,0.0,,26486.0,26486.0,0.0,0.0,,0.0,0.0,0.0,125.86,,0.0,3563.96,3636.47,0.0,0.0,0.0,0.0,0.0,33.54,,0.0,Gas Plant Sweet,01-08-020-13W4M,2021-06-01,3563.96,3636.47,0.0,42.38,3.88,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001330,Abandoned,BAPTISTE LAKE 5-28-67-22W4,GP,Baptiste,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,54.82580,113.30723,4202.44,,,,,,,,,,,11653.84,11300.69,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1747.28,1747.28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,05-28-067-22W4M,2005-08-01,1747.28,1747.28,0.0,0.0,113.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001971,Suspended,NORTHROCK BARRHEAD,GP,Barrhead,TAQA NORTH LTD.,,100.0% - TAQA NORTH LTD.,1/1/1995,,,54.12853,114.65509,7592.65,7416.08,,0.0,0.0,0.0,0.0,26.43,,0.0,0.0,812.24,706.29,0.0,0.0,,0.0,0.0,0.0,25.17,,0.0,364.2,356.68,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,08-27-059-05W5M,2011-10-01,364.2,356.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0094322,Active,BASHAW 12-32-41-20W4 GAS PLANT,GP,Bashaw,LONG RUN EXPLORATION LTD.,,100.0% - LONG RUN EXPLORATION LTD.,1/1/2007,,,52.57445,112.85641,10001.11,9605.59,,0.0,0.0,0.0,0.0,62.93,,0.0,,4979.37,4767.48,0.0,0.0,,0.0,0.0,0.0,62.93,,0.0,1017.65,1128.89,0.0,0.0,0.0,0.0,0.0,14.6,,0.0,Gas Plant Sweet,12-32-041-20W4M,2021-06-01,1017.65,1128.89,0.0,17.89,16.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001177,Active,PANCDN BASSANO,GP,Bassano Lathom,TORXEN ENERGY LTD.,,100.0% - TORXEN ENERGY LTD.,1/1/1978,,,50.84320,112.46013,54737.73,51206.26,,0.0,0.0,0.0,0.0,31.46,,220.25,0.0,54737.73,51206.26,,,,,,,220.25,,,16629.79,16362.11,0.0,0.0,0.0,0.0,0.0,12.9,,0.0,Gas Plant Sweet,10-05-022-18W4M,2021-06-01,16629.79,16362.11,0.0,15.42,15.77,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001312,Suspended,SAMSON RAINBOW,GP,Basset Lake,SANLING ENERGY LTD.,,100.0% - SANLING ENERGY LTD.,1/1/1979,,,58.36709,118.98728,21365.37,,,,,,,,,,,21365.37,19246.49,75.51,0.0,,0.0,0.0,0.0,0.0,,0.0,1491.87,1401.65,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,15-07-108-06W6M,2021-03-01,1491.87,1401.65,0.0,0.0,154.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001596,Abandoned,SAMSON RAINBOW LAKE,GP,Basset Lake West,SANLING ENERGY LTD.,,100.0% - SANLING ENERGY LTD.,,,,58.37453,119.04307,4661.54,,,,,,,,,,,,,,,,,,,,,,719.12,695.11,0.0,0.0,0.0,0.0,10.51,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,07-14-108-07W6M,2001-04-01,719.12,695.11,0.0,197.29,114.54,52.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0099238,Abandoned,BATTLE 1-24-45-8 W4,GP,Battle River,CLEO ENERGY CORP.,,100.0% - CLEO ENERGY CORP.,,,,52.88882,111.02290,1977.62,812.24,,3531.56,0.0,0.0,0.0,0.0,,3.15,,1059.44,1059.44,,,,,,,37.76,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,,0.0,Gas Plant Sweet,01-24-045-08W4M,2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
